$Date,$Time,PIC101SP,PT101,PIC101OUT,PIC101P_GS,PIC101I_GS
05/23/22,03:05:35,0,1.441,60.00122,140,3
05/23/22,03:05:36,0,1.442,60.00122,140,3
05/23/22,03:05:37,0,1.442,60.00122,140,3
05/23/22,03:05:38,0,1.442,60.00122,140,3
05/23/22,03:05:39,0,1.442,60.00122,140,3
05/23/22,03:05:40,0,1.442,60.00122,140,3
05/23/22,03:05:41,0,1.442,60.00122,140,3
05/23/22,03:05:42,0,1.442,60.00122,140,3
05/23/22,03:05:43,0,1.442,60.00122,140,3
05/23/22,03:05:44,0,1.443,60.00122,140,3
05/23/22,03:05:45,0,1.442,60.00122,140,3
05/23/22,03:05:46,0,1.442,60.00122,140,3
05/23/22,03:05:47,0,1.443,60.00122,140,3
05/23/22,03:05:48,0,1.443,60.00122,140,3
05/23/22,03:05:49,0,1.443,60.00122,140,3
05/23/22,03:05:50,0,1.443,60.00122,140,3
05/23/22,03:05:51,0,1.444,60.00122,140,3
05/23/22,03:05:52,0,1.443,60.00122,140,3
05/23/22,03:05:53,0,1.443,60.00122,140,3
05/23/22,03:05:54,0,1.444,60.00122,140,3
05/23/22,03:05:55,0,1.444,60.00122,140,3
05/23/22,03:05:56,0,1.444,60.00122,140,3
05/23/22,03:05:57,0,1.444,60.00122,140,3
05/23/22,03:05:58,0,1.444,60.00122,140,3
05/23/22,03:05:59,0,1.445,60.00122,140,3
05/23/22,03:06:00,0,1.445,60.00122,140,3
05/23/22,03:06:01,0,1.445,60.00122,140,3
05/23/22,03:06:02,0,1.446,60.00122,140,3
05/23/22,03:06:03,0,1.446,60.00122,140,3
05/23/22,03:06:04,0,1.445,60.00122,140,3
05/23/22,03:06:05,0,1.446,60.00122,140,3
05/23/22,03:06:06,0,1.446,60.00122,140,3
05/23/22,03:06:07,0,1.446,60.00122,140,3
05/23/22,03:06:08,0,1.446,60.00122,140,3
05/23/22,03:06:09,0,1.447,60.00122,140,3
05/23/22,03:06:10,0,1.446,60.00122,140,3
05/23/22,03:06:11,0,1.446,60.00122,140,3
05/23/22,03:06:12,0,1.447,60.00122,140,3
05/23/22,03:06:13,0,1.447,60.00122,140,3
05/23/22,03:06:14,0,1.447,60.00122,140,3
05/23/22,03:06:15,0,1.447,60.00122,140,3
05/23/22,03:06:16,0,1.447,60.00122,140,3
05/23/22,03:06:17,0,1.447,60.00122,140,3
05/23/22,03:06:18,0,1.447,60.00122,140,3
05/23/22,03:06:19,0,1.447,60.00122,140,3
05/23/22,03:06:20,0,1.448,60.00122,140,3
05/23/22,03:06:21,0,1.448,79.99756,140,3
05/23/22,03:06:22,0,1.448,79.99756,140,3
05/23/22,03:06:23,0,1.447,79.99756,140,3
05/23/22,03:06:24,0,1.437,79.99756,140,3
05/23/22,03:06:25,0,1.427,79.99756,140,3
05/23/22,03:06:26,0,1.418,79.99756,140,3
05/23/22,03:06:27,0,1.41,79.99756,140,3
05/23/22,03:06:28,0,1.402,79.99756,140,3
05/23/22,03:06:29,0,1.396,79.99756,140,3
05/23/22,03:06:30,0,1.389,79.99756,140,3
05/23/22,03:06:31,0,1.382,79.99756,140,3
05/23/22,03:06:32,0,1.377,79.99756,140,3
05/23/22,03:06:33,0,1.372,79.99756,140,3
05/23/22,03:06:34,0,1.367,79.99756,140,3
05/23/22,03:06:35,0,1.363,79.99756,140,3
05/23/22,03:06:36,0,1.359,79.99756,140,3
05/23/22,03:06:37,0,1.355,79.99756,140,3
05/23/22,03:06:38,0,1.351,79.99756,140,3
05/23/22,03:06:39,0,1.349,79.99756,140,3
05/23/22,03:06:40,0,1.345,79.99756,140,3
05/23/22,03:06:41,0,1.342,79.99756,140,3
05/23/22,03:06:42,0,1.34,79.99756,140,3
05/23/22,03:06:43,0,1.337,79.99756,140,3
05/23/22,03:06:44,0,1.336,79.99756,140,3
05/23/22,03:06:45,0,1.333,79.99756,140,3
05/23/22,03:06:46,0,1.332,79.99756,140,3
05/23/22,03:06:47,0,1.331,79.99756,140,3
05/23/22,03:06:48,0,1.329,79.99756,140,3
05/23/22,03:06:49,0,1.327,79.99756,140,3
05/23/22,03:06:50,0,1.326,79.99756,140,3
05/23/22,03:06:51,0,1.325,79.99756,140,3
05/23/22,03:06:52,0,1.323,79.99756,140,3
05/23/22,03:06:53,0,1.322,79.99756,140,3
05/23/22,03:06:54,0,1.32,79.99756,140,3
05/23/22,03:06:55,0,1.32,79.99756,140,3
05/23/22,03:06:56,0,1.319,79.99756,140,3
05/23/22,03:06:57,0,1.318,79.99756,140,3
05/23/22,03:06:58,0,1.316,79.99756,140,3
05/23/22,03:06:59,0,1.316,79.99756,140,3
05/23/22,03:07:00,0,1.316,79.99756,140,3
05/23/22,03:07:01,0,1.314,79.99756,140,3
05/23/22,03:07:02,0,1.313,79.99756,140,3
05/23/22,03:07:03,0,1.313,79.99756,140,3
05/23/22,03:07:04,0,1.312,79.99756,140,3
05/23/22,03:07:05,0,1.311,79.99756,140,3
05/23/22,03:07:06,0,1.31,79.99756,140,3
05/23/22,03:07:07,0,1.31,79.99756,140,3
05/23/22,03:07:08,0,1.309,79.99756,140,3
05/23/22,03:07:09,0,1.309,79.99756,140,3
05/23/22,03:07:10,0,1.307,79.99756,140,3
05/23/22,03:07:11,0,1.307,79.99756,140,3
05/23/22,03:07:12,0,1.306,79.99756,140,3
05/23/22,03:07:13,0,1.305,79.99756,140,3
05/23/22,03:07:14,0,1.305,79.99756,140,3
05/23/22,03:07:15,0,1.305,79.99756,140,3
05/23/22,03:07:16,0,1.304,79.99756,140,3
05/23/22,03:07:17,0,1.303,79.99756,140,3
05/23/22,03:07:18,0,1.303,79.99756,140,3
05/23/22,03:07:19,0,1.302,79.99756,140,3
05/23/22,03:07:20,0,1.302,79.99756,140,3
05/23/22,03:07:21,0,1.301,79.99756,140,3
05/23/22,03:07:22,0,1.301,79.99756,140,3
05/23/22,03:07:23,0,1.301,79.99756,140,3
05/23/22,03:07:24,0,1.3,79.99756,140,3
05/23/22,03:07:25,0,1.299,79.99756,140,3
05/23/22,03:07:26,0,1.299,79.99756,140,3
05/23/22,03:07:27,0,1.298,79.99756,140,3
05/23/22,03:07:28,0,1.298,79.99756,140,3
05/23/22,03:07:29,0,1.297,79.99756,140,3
05/23/22,03:07:30,0,1.298,79.99756,140,3
05/23/22,03:07:31,0,1.297,79.99756,140,3
05/23/22,03:07:32,0,1.297,79.99756,140,3
05/23/22,03:07:33,0,1.296,79.99756,140,3
05/23/22,03:07:34,0,1.296,79.99756,140,3
05/23/22,03:07:35,0,1.296,79.99756,140,3
05/23/22,03:07:36,0,1.296,79.99756,140,3
05/23/22,03:07:37,0,1.295,79.99756,140,3
05/23/22,03:07:38,0,1.295,79.99756,140,3
05/23/22,03:07:39,0,1.295,79.99756,140,3
05/23/22,03:07:40,0,1.295,79.99756,140,3
05/23/22,03:07:41,0,1.294,79.99756,140,3
05/23/22,03:07:42,0,1.294,79.99756,140,3
05/23/22,03:07:43,0,1.294,79.99756,140,3
05/23/22,03:07:44,0,1.293,79.99756,140,3
05/23/22,03:07:45,0,1.293,79.99756,140,3
05/23/22,03:07:46,0,1.293,79.99756,140,3
05/23/22,03:07:47,0,1.292,79.99756,140,3
05/23/22,03:07:48,0,1.292,79.99756,140,3
05/23/22,03:07:49,0,1.292,79.99756,140,3
05/23/22,03:07:50,0,1.292,79.99756,140,3
05/23/22,03:07:51,0,1.291,79.99756,140,3
05/23/22,03:07:52,0,1.291,79.99756,140,3
05/23/22,03:07:53,0,1.291,79.99756,140,3
05/23/22,03:07:54,0,1.291,79.99756,140,3
05/23/22,03:07:55,0,1.291,79.99756,140,3
05/23/22,03:07:56,0,1.29,79.99756,140,3
05/23/22,03:07:57,0,1.29,79.99756,140,3
05/23/22,03:07:58,0,1.29,79.99756,140,3
05/23/22,03:07:59,0,1.29,79.99756,140,3
05/23/22,03:08:00,0,1.29,79.99756,140,3
05/23/22,03:08:01,0,1.29,79.99756,140,3
05/23/22,03:08:02,0,1.29,79.99756,140,3
05/23/22,03:08:03,0,1.289,79.99756,140,3
05/23/22,03:08:04,0,1.289,79.99756,140,3
05/23/22,03:08:05,0,1.289,79.99756,140,3
05/23/22,03:08:06,0,1.288,79.99756,140,3
05/23/22,03:08:07,0,1.288,79.99756,140,3
05/23/22,03:08:08,0,1.288,79.99756,140,3
05/23/22,03:08:09,0,1.288,79.99756,140,3
05/23/22,03:08:10,0,1.287,79.99756,140,3
05/23/22,03:08:11,0,1.287,79.99756,140,3
05/23/22,03:08:12,0,1.286,79.99756,140,3
05/23/22,03:08:13,0,1.287,79.99756,140,3
05/23/22,03:08:14,0,1.287,79.99756,140,3
05/23/22,03:08:15,0,1.287,79.99756,140,3
05/23/22,03:08:16,0,1.287,79.99756,140,3
05/23/22,03:08:17,0,1.286,79.99756,140,3
05/23/22,03:08:18,0,1.286,79.99756,140,3
05/23/22,03:08:19,0,1.287,79.99756,140,3
05/23/22,03:08:20,0,1.286,79.99756,140,3
05/23/22,03:08:21,0,1.285,79.99756,140,3
05/23/22,03:08:22,0,1.285,79.99756,140,3
05/23/22,03:08:23,0,1.285,79.99756,140,3
05/23/22,03:08:24,0,1.285,79.99756,140,3
05/23/22,03:08:25,0,1.285,79.99756,140,3
05/23/22,03:08:26,0,1.285,79.99756,140,3
05/23/22,03:08:27,0,1.285,79.99756,140,3
05/23/22,03:08:28,0,1.285,79.99756,140,3
05/23/22,03:08:29,0,1.284,79.99756,140,3
05/23/22,03:08:30,0,1.285,79.99756,140,3
05/23/22,03:08:31,0,1.284,79.99756,140,3
05/23/22,03:08:32,0,1.285,79.99756,140,3
05/23/22,03:08:33,0,1.285,79.99756,140,3
05/23/22,03:08:34,0,1.284,79.99756,140,3
05/23/22,03:08:35,0,1.284,79.99756,140,3
05/23/22,03:08:36,0,1.284,79.99756,140,3
05/23/22,03:08:37,0,1.284,79.99756,140,3
05/23/22,03:08:38,0,1.284,79.99756,140,3
05/23/22,03:08:39,0,1.284,79.99756,140,3
05/23/22,03:08:40,0,1.284,79.99756,140,3
05/23/22,03:08:41,0,1.283,79.99756,140,3
05/23/22,03:08:42,0,1.283,79.99756,140,3
05/23/22,03:08:43,0,1.283,79.99756,140,3
05/23/22,03:08:44,0,1.283,79.99756,140,3
05/23/22,03:08:45,0,1.283,79.99756,140,3
05/23/22,03:08:46,0,1.282,79.99756,140,3
05/23/22,03:08:47,0,1.283,79.99756,140,3
05/23/22,03:08:48,0,1.282,79.99756,140,3
05/23/22,03:08:49,0,1.283,79.99756,140,3
05/23/22,03:08:50,0,1.282,79.99756,140,3
05/23/22,03:08:51,0,1.282,79.99756,140,3
05/23/22,03:08:52,0,1.282,79.99756,140,3
05/23/22,03:08:53,0,1.282,79.99756,140,3
05/23/22,03:08:54,0,1.282,79.99756,140,3
05/23/22,03:08:55,0,1.281,79.99756,140,3
05/23/22,03:08:56,0,1.281,79.99756,140,3
05/23/22,03:08:57,0,1.282,79.99756,140,3
05/23/22,03:08:58,0,1.281,79.99756,140,3
05/23/22,03:08:59,0,1.281,79.99756,140,3
05/23/22,03:09:00,0,1.281,79.99756,140,3
05/23/22,03:09:01,0,1.281,79.99756,140,3
05/23/22,03:09:02,0,1.281,79.99756,140,3
05/23/22,03:09:03,0,1.281,79.99756,140,3
05/23/22,03:09:04,0,1.28,79.99756,140,3
05/23/22,03:09:05,0,1.28,79.99756,140,3
05/23/22,03:09:06,0,1.28,79.99756,140,3
05/23/22,03:09:07,0,1.281,79.99756,140,3
05/23/22,03:09:08,0,1.28,79.99756,140,3
05/23/22,03:09:09,0,1.28,79.99756,140,3
05/23/22,03:09:10,0,1.28,79.99756,140,3
05/23/22,03:09:11,0,1.28,79.99756,140,3
05/23/22,03:09:12,0,1.28,79.99756,140,3
05/23/22,03:09:13,0,1.28,79.99756,140,3
05/23/22,03:09:14,0,1.28,79.99756,140,3
05/23/22,03:09:15,0,1.28,79.99756,140,3
